title,item_opened_by,current_status,labels,created_by,location,contrib_type,repo,type
Test: will this allow things to update?  ,2025-02-28 19:11:17,closed,,lwasser,United States,staff,peer-review-metrics,issues
Small update to contrib - metrics at top and fix an inline var,2025-02-25 20:21:07,closed,,lwasser,United States,staff,peer-review-metrics,issues
Move metrics to review page,2025-02-25 17:50:57,closed,,lwasser,United States,staff,peer-review-metrics,issues
add: sprint data to dashboard,2025-02-24 23:24:07,closed,,lwasser,United States,staff,peer-review-metrics,issues
Split up CI job steps,2025-02-24 05:20:20,open,,banesullivan,United States,contributor,peer-review-metrics,issues
Fix: redirect to quarto output which is _site/,2025-02-22 01:50:47,closed,,lwasser,United States,staff,peer-review-metrics,issues
Add nox to requirements to fix circleci build,2025-02-22 00:47:09,closed,,willingc,San Diego,contributor,peer-review-metrics,issues
fix: cleanup of plots,2025-02-22 00:21:39,closed,,lwasser,United States,staff,peer-review-metrics,issues
Debug get-sprint-data.py,2025-02-21 21:40:30,open,,willingc,San Diego,contributor,peer-review-metrics,issues
"Bug: in our peer review data, the date of the last comment is not accurate.",2025-02-21 20:41:07,open,,lwasser,United States,staff,peer-review-metrics,issues
Bug: ci build is broken,2025-02-21 19:50:17,open,,lwasser,United States,staff,peer-review-metrics,issues
feat: update peer review current status page,2025-02-21 19:47:42,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: add contrib link and cleanup pages,2025-02-14 02:59:37,closed,,lwasser,United States,staff,peer-review-metrics,issues
feat: migrate to quarto,2025-02-14 02:28:28,closed,,lwasser,United States,staff,peer-review-metrics,issues
add: review contributor data over time,2025-02-08 00:37:22,closed,,lwasser,United States,staff,peer-review-metrics,issues
fix: grab better data and cleanup available editor list,2025-02-07 01:57:19,closed,,lwasser,United States,staff,peer-review-metrics,issues
bug: pr/issue data by year,2025-01-22 17:00:52,open,,lwasser,United States,staff,peer-review-metrics,issues
Collect data from sprint board,2025-01-20 20:29:30,closed,,banesullivan,United States,contributor,peer-review-metrics,issues
Update contributor and review data,2025-01-06 19:27:40,closed,,github-actions[bot],,contributor,peer-review-metrics,issues
Update contributor and review data,2024-12-23 05:08:53,closed,,github-actions[bot],,contributor,peer-review-metrics,issues
Update nox instructions and install pyosmetrics in html session,2024-12-19 19:47:01,closed,,santisoler,"British Columbia, Canada",contributor,peer-review-metrics,issues
Add: editor plot to our dashboard,2024-07-14 16:20:23,closed,help wanted,lwasser,United States,staff,peer-review-metrics,issues
Test: will this allow things to update?  ,2025-02-28 19:11:17,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Small update to contrib - metrics at top and fix an inline var,2025-02-25 20:21:07,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Move metrics to review page,2025-02-25 17:50:57,closed,,lwasser,United States,staff,peer-review-metrics,pulls
add: sprint data to dashboard,2025-02-24 23:24:07,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Split up CI job steps,2025-02-24 05:20:20,open,,banesullivan,United States,contributor,peer-review-metrics,pulls
Fix: redirect to quarto output which is _site/,2025-02-22 01:50:47,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Add nox to requirements to fix circleci build,2025-02-22 00:47:09,closed,,willingc,San Diego,contributor,peer-review-metrics,pulls
fix: cleanup of plots,2025-02-22 00:21:39,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Debug get-sprint-data.py,2025-02-21 21:40:30,open,,willingc,San Diego,contributor,peer-review-metrics,pulls
feat: update peer review current status page,2025-02-21 19:47:42,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: add contrib link and cleanup pages,2025-02-14 02:59:37,closed,,lwasser,United States,staff,peer-review-metrics,pulls
feat: migrate to quarto,2025-02-14 02:28:28,closed,,lwasser,United States,staff,peer-review-metrics,pulls
add: review contributor data over time,2025-02-08 00:37:22,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: grab better data and cleanup available editor list,2025-02-07 01:57:19,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Collect data from sprint board,2025-01-20 20:29:30,closed,,banesullivan,United States,contributor,peer-review-metrics,pulls
Update contributor and review data,2025-01-06 19:27:40,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
Update contributor and review data,2024-12-23 05:08:53,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
Update nox instructions and install pyosmetrics in html session,2024-12-19 19:47:01,closed,,santisoler,"British Columbia, Canada",contributor,peer-review-metrics,pulls
Update contributor and review data,2024-11-16 05:07:16,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
Update contributor and review data,2024-10-16 05:08:07,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
Update contributor and review data,2024-10-14 05:08:16,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
Update contributor and review data,2024-10-02 05:08:49,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
Update contributor and review data,2024-09-30 05:09:09,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
feat(data): update .py script to return review last comment date,2024-09-27 01:41:18,closed,,lwasser,United States,staff,peer-review-metrics,pulls
feat(plot): add average time open plot,2024-09-26 00:35:52,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix(logo): logo and a few plot issues,2024-09-24 20:48:04,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update contributor and review data,2024-09-23 05:07:29,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
fix: image url update,2024-09-16 19:42:31,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix(urls): update header and favicon url,2024-09-16 19:36:59,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update contributor and review data,2024-09-02 05:07:07,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
fix: cleanup bar plot,2024-08-30 01:02:56,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update contributor and review data,2024-08-29 22:02:00,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
fix: use data files vs hitting the api in the notebook,2024-08-29 20:13:13,closed,,lwasser,United States,staff,peer-review-metrics,pulls
add: re-add side bar given top bar is still broken,2024-08-28 22:33:28,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: bsd license abbrv and import fix,2024-08-28 22:16:45,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update contributor and review data,2024-08-28 22:11:12,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
feat: Update stats for contributor issue and prs,2024-08-27 19:22:45,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Improve the editor's load plots,2024-08-27 14:16:06,closed,,santisoler,"British Columbia, Canada",contributor,peer-review-metrics,pulls
"add: updated pr, issue & contrib metadata for pyOS",2024-08-19 00:50:33,closed,,github-actions[bot],,contributor,peer-review-metrics,pulls
add: ci build to parse all issues and prs and contribs,2024-08-19 00:36:07,closed,,lwasser,United States,staff,peer-review-metrics,pulls
add: package that handles plot themes,2024-08-19 00:21:18,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: peer review numbers are more accurate,2024-08-13 02:35:20,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Add jupytext,2024-08-11 22:04:02,closed,,lwasser,United States,staff,peer-review-metrics,pulls
feat: add new review plots,2024-08-11 19:39:40,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: cleanup yml,2024-08-10 19:10:00,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: remove sidebar,2024-08-10 18:57:05,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: force side bar nav as backup,2024-08-10 18:53:15,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: hard code url path,2024-08-10 17:29:29,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Setup circle ci for previews,2024-08-10 16:52:40,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update current review stats,2024-08-10 16:42:00,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix(trying): add top level nav to the site,2024-08-10 02:04:08,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Add plots of editors load in current-reviews-data.ipynb,2024-07-14 19:45:28,closed,,santisoler,"British Columbia, Canada",contributor,peer-review-metrics,pulls
Expand list of dependencies in environment.yml,2024-07-14 17:10:43,closed,,santisoler,"British Columbia, Canada",contributor,peer-review-metrics,pulls
Add .env to .gitignore,2024-07-14 16:39:08,closed,,santisoler,"British Columbia, Canada",contributor,peer-review-metrics,pulls
Update: current reviews notebook,2024-07-14 14:06:09,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: rebuild notebook,2024-07-14 04:43:38,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: notebook cleanup,2024-07-14 04:38:35,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: break out ci and gitignore,2024-07-14 01:15:43,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update Current Software Review Stats page,2024-07-13 23:39:44,closed,,kaiyamag,,contributor,peer-review-metrics,pulls
Add nox to build for easier run,2024-07-13 22:32:58,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Update README.md to include instructions for getting GitHub access token,2024-07-13 22:26:22,closed,,ehinman,"Madison, WI",contributor,peer-review-metrics,pulls
Fix: nodejs and requirements.txt installation instructions,2024-07-13 18:41:36,closed,,kaiyamag,,contributor,peer-review-metrics,pulls
Fix: notebook code,2024-07-13 03:42:09,closed,,lwasser,United States,staff,peer-review-metrics,pulls
fix: use package name with hyphens,2024-07-11 21:56:02,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Fix: deploy should exec code,2024-07-11 21:45:51,closed,,lwasser,United States,staff,peer-review-metrics,pulls
Add: ruff setup and instructions on autoformatting with vscode,2024-10-23 19:52:24,closed,,lwasser,United States,staff,pyosPackage,pulls
Closes #20. Added some dependencies,2024-07-13 23:26:32,closed,,gpcureton,"Madison, Wisconsin, USA",contributor,pyosPackage,pulls
update badge url,2024-07-13 06:11:48,closed,,sneakers-the-rat,,contributor,pyosPackage,pulls
adding devcontainers <3,2024-07-12 21:03:15,closed,,crazy4pi314,"Seattle, WA",contributor,pyosPackage,pulls
Add: ruff setup and instructions on autoformatting with vscode,2024-06-28 16:59:11,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: CI for release workflow using trusted publisher & dynamic VCS versioning,2024-06-27 22:11:20,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: updates cleaned docs,2024-06-27 16:07:34,closed,,lwasser,United States,staff,pyosPackage,pulls
Simple package,2024-06-27 15:29:31,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: cleanup page hierarchy and api docs,2024-06-26 21:56:08,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: cleanup page hierarchy and api docs,2024-06-26 18:18:32,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: documentation to package,2024-06-25 16:04:28,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: pre-commit and linting / formatting,2024-06-24 17:45:51,closed,,lwasser,United States,staff,pyosPackage,pulls
ADD: COC to package,2024-06-24 17:23:00,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: changelog didn't sync with pypi version,2024-06-24 17:13:00,closed,,lwasser,United States,staff,pyosPackage,pulls
Python version,2024-06-24 17:08:16,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: try a pypi url,2024-01-31 23:46:54,closed,,lwasser,United States,staff,pyosPackage,pulls
Use pypi as homepage,2024-01-31 23:45:31,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: add homepage to urls,2024-01-31 23:35:34,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: license should be MIT,2024-01-30 21:09:59,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: sync python version supported,2024-01-30 19:37:34,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: Cleanup readme,2024-01-30 19:08:53,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: readme conflict,2024-01-30 19:07:17,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: add readme and pyproject.toml to package,2024-01-30 18:54:47,closed,,lwasser,United States,staff,pyosPackage,pulls
Fix: update pyproject toml and gitignore,2024-01-08 20:27:05,closed,,lwasser,United States,staff,pyosPackage,pulls
Add: initial code and examples to example project,2023-11-17 20:22:29,closed,,lwasser,United States,staff,pyosPackage,pulls
Bug: accessibility issue with tables in light mode of the theme,2025-01-30 23:07:37,open,"help wanted, sprintable",lwasser,United States,staff,pyos-sphinx-theme,issues
chore: bump pydata-sphinx-theme from 0.16.0 to 0.16.1 in the pip group,2024-12-17 16:19:27,closed,"dependencies, maintenance",dependabot[bot],,contributor,pyos-sphinx-theme,pulls
feat(docs): update docs,2024-11-07 01:27:55,closed,,lwasser,United States,staff,pyos-sphinx-theme,pulls
fix: Remove second release workflow,2024-11-07 01:04:13,closed,,lwasser,United States,staff,pyos-sphinx-theme,pulls
chore: bump pydata-sphinx-theme from 0.15.4 to 0.16.0 in the pip group,2024-10-22 16:33:07,closed,"dependencies, maintenance",dependabot[bot],,contributor,pyos-sphinx-theme,pulls
chore: bump sigstore/gh-action-sigstore-python from 2.1.1 to 3.0.0 in the actions group,2024-09-26 16:30:49,closed,"dependencies, maintenance",dependabot[bot],,contributor,pyos-sphinx-theme,pulls
chore: bump pydata-sphinx-theme from 0.15.2 to 0.15.4 in the pip group,2024-09-26 16:30:44,closed,"dependencies, maintenance",dependabot[bot],,contributor,pyos-sphinx-theme,pulls
docs: add link to CODE_OF_CONDUCT.md,2024-08-31 02:44:01,closed,,tkoyama010,Japan,contributor,pyos-sphinx-theme,pulls
chore: create `dependabot.yml` to enable `Dependabot`,2024-08-31 02:42:28,closed,,tkoyama010,Japan,contributor,pyos-sphinx-theme,pulls
docs: add changelog and contributing files,2024-08-30 22:20:07,closed,,lwasser,United States,staff,pyos-sphinx-theme,pulls
[css] split index file into separate files,2024-08-30 01:37:14,closed,,sneakers-the-rat,,contributor,pyos-sphinx-theme,pulls
feat: add publish pypi workflow,2024-08-20 20:02:38,closed,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,pulls
fix: cleanup the precommit and codes,2024-08-18 11:16:03,closed,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,pulls
Split workflows and publish to PyPI,2024-08-03 17:03:08,closed,,Midnighter,"Copenhagen, Denmark",contributor,pyos-sphinx-theme,pulls
Update LICENSE text ,2024-07-14 18:59:41,closed,,ayhanxian,,contributor,pyos-sphinx-theme,pulls
docs: cleanup the docs,2024-07-14 18:38:23,closed,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,pulls
Add: ci workflow to build docs,2024-07-14 18:20:42,closed,,lwasser,United States,staff,pyos-sphinx-theme,pulls
Feat: cleanup the theme and change the layout,2024-07-13 18:28:46,closed,,Revathyvenugopal162,"Lyon, France",contributor,pyos-sphinx-theme,pulls
Enh: initial theme reorg,2024-01-08 19:08:14,closed,,lwasser,United States,staff,pyos-sphinx-theme,pulls
